Arearg1,MajorAxisLengthrg1,MinorAxisLengthrg1,Eccentricityrg1,ConvexArearg1,EquivDiameterrg1,Solidityrg1,Extentrg1,Perimeterrg1,ConvexPerimeterrg1,Circularityrg1,Roughnessrg1,Elongationrg1,Compactnessrg1,MaxChordLengthrg1,RadialDistanceSDrg1,SecondMomentrg1,Arearg2,MajorAxisLengthrg2,MinorAxisLengthrg2,Eccentricityrg2,ConvexArearg2,EquivDiameterrg2,Solidityrg2,Extentrg2,Perimeterrg2,ConvexPerimeterrg2,Circularityrg2,Roughnessrg2,Elongationrg2,Compactnessrg2,MaxChordLengthrg2,RadialDistanceSDrg2,SecondMomentrg2,Arearg3,MajorAxisLengthrg3,MinorAxisLengthrg3,Eccentricityrg3,ConvexArearg3,EquivDiameterrg3,Solidityrg3,Extentrg3,Perimeterrg3,ConvexPerimeterrg3,Circularityrg3,Roughnessrg3,Elongationrg3,Compactnessrg3,MaxChordLengthrg3,RadialDistanceSDrg3,SecondMomentrg3,Arearg4,MajorAxisLengthrg4,MinorAxisLengthrg4,Eccentricityrg4,ConvexArearg4,EquivDiameterrg4,Solidityrg4,Extentrg4,Perimeterrg4,ConvexPerimeterrg4,Circularityrg4,Roughnessrg4,Elongationrg4,Compactnessrg4,MaxChordLengthrg4,RadialDistanceSDrg4,SecondMomentrg4,Arearg5,MajorAxisLengthrg5,MinorAxisLengthrg5,Eccentricityrg5,ConvexArearg5,EquivDiameterrg5,Solidityrg5,Extentrg5,Perimeterrg5,ConvexPerimeterrg5,Circularityrg5,Roughnessrg5,Elongationrg5,Compactnessrg5,MaxChordLengthrg5,RadialDistanceSDrg5,SecondMomentrg5,Arearg6,MajorAxisLengthrg6,MinorAxisLengthrg6,Eccentricityrg6,ConvexArearg6,EquivDiameterrg6,Solidityrg6,Extentrg6,Perimeterrg6,ConvexPerimeterrg6,Circularityrg6,Roughnessrg6,Elongationrg6,Compactnessrg6,MaxChordLengthrg6,RadialDistanceSDrg6,SecondMomentrg6,ImageName
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,17.000000,7.218676,4.267478,0.806546,20.000000,4.652426,0.850000,0.531250,20.485281,19.433978,0.565634,0.948680,1.691555,1.964378,8.000000,0.903491,0.248728,17.000000,7.218676,4.267478,0.806546,20.000000,4.652426,0.850000,0.531250,20.485281,19.433978,0.565634,0.948680,1.691555,1.964378,8.000000,0.903491,0.248728,17.000000,7.218676,4.267478,0.806546,20.000000,4.652426,0.850000,0.531250,20.485281,19.433978,0.565634,0.948680,1.691555,1.964378,8.000000,0.903491,0.248728,21.000000,7.688364,4.182913,0.839048,23.000000,5.170883,0.913043,0.656250,20.485281,20.064495,0.655500,0.979459,1.838040,1.590211,8.062258,0.841330,0.220063,15786.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,9.000000,4.053691,3.024539,0.665812,9.000000,3.385138,1.000000,0.750000,11.071068,11.071068,0.922727,1.000000,1.340268,1.083744,4.123106,0.260847,0.159122,15791.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,5.000000,5.773503,1.154701,0.979796,5.000000,2.523133,1.000000,1.000000,10.828427,10.828427,0.535857,1.000000,5.000000,1.866169,5.000000,0.836660,0.400000,15796.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,15.000000,6.644096,3.208043,0.875708,16.000000,4.370194,0.937500,0.625000,16.485281,16.084260,0.728616,0.975674,2.071074,1.441755,6.708204,0.724240,0.215704,15822.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,13.000000,7.069192,3.670730,0.854618,17.000000,4.068429,0.764706,0.464286,19.899495,17.821657,0.514348,0.895583,1.925828,2.423990,7.000000,0.918550,0.292217,24.000000,9.414912,5.953382,0.774695,39.000000,5.527906,0.615385,0.428571,31.556349,24.319804,0.509919,0.770679,1.581439,3.301812,8.602325,1.162275,0.316189,24.000000,9.414912,5.953382,0.774695,39.000000,5.527906,0.615385,0.428571,31.556349,24.319804,0.509919,0.770679,1.581439,3.301812,8.602325,1.162275,0.316189,15831.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,9.000000,4.371626,3.227964,0.674374,10.000000,3.385138,0.900000,0.562500,12.485281,11.899495,0.798721,0.953082,1.354298,1.378302,4.123106,0.380307,0.186557,27.000000,7.113852,5.291448,0.668376,31.000000,5.863230,0.870968,0.562500,21.556349,20.843767,0.780946,0.966943,1.344405,1.369547,8.062258,0.535504,0.175786,38.000000,8.210213,6.048860,0.676167,39.000000,6.955796,0.974359,0.791667,23.313708,23.061773,0.897859,0.989194,1.357316,1.138228,8.246211,0.487372,0.166661,52.000000,9.312316,7.869541,0.534659,56.000000,8.136858,0.928571,0.650000,30.727922,29.355763,0.758275,0.955345,1.183337,1.444951,10.770330,0.741436,0.175459,69.000000,10.467341,9.105878,0.493171,71.000000,9.373021,0.971831,0.766667,32.727922,32.316233,0.830266,0.987421,1.149515,1.235316,11.180340,0.724263,0.171934,15858.dcm
8.000000,3.651484,2.972092,0.580948,8.000000,3.191538,1.000000,0.888889,10.242641,10.242641,0.958244,1.000000,1.228590,1.043576,3.605551,0.223881,0.152344,9.000000,4.053691,3.024539,0.665812,9.000000,3.385138,1.000000,0.750000,11.071068,11.071068,0.922727,1.000000,1.340268,1.083744,4.123106,0.260847,0.159122,10.000000,4.258325,3.208323,0.657536,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.327275,1.081317,4.123106,0.300562,0.161000,10.000000,4.258325,3.208323,0.657536,10.000000,3.568248,1.000000,0.833333,11.656854,11.656854,0.924799,1.000000,1.327275,1.081317,4.123106,0.300562,0.161000,15.000000,4.954751,4.150689,0.546101,16.000000,4.370194,0.937500,0.750000,15.071068,14.714777,0.870550,0.976359,1.193718,1.205000,5.385165,0.323915,0.162963,17.000000,5.308994,4.202932,0.610959,17.000000,4.652426,1.000000,0.850000,15.071068,15.071068,0.940526,1.000000,1.263164,1.063235,5.385165,0.277066,0.158762,15881.dcm
31.000000,9.147918,4.977154,0.839037,38.000000,6.282549,0.815789,0.574074,25.556349,23.862722,0.684119,0.933730,1.837982,1.676587,9.219544,0.935317,0.213286,37.000000,9.567742,5.359405,0.828389,42.000000,6.863663,0.880952,0.685185,26.142136,24.621579,0.766972,0.941835,1.785225,1.469842,9.486833,0.922310,0.198646,39.000000,9.334571,5.563386,0.802986,42.000000,7.046726,0.928571,0.722222,25.313708,24.621579,0.808430,0.972658,1.677858,1.307486,9.486833,0.761907,0.184966,40.000000,9.237738,5.778483,0.780200,43.000000,7.136496,0.930233,0.740741,25.313708,24.660751,0.826527,0.974205,1.598644,1.274799,9.486833,0.712409,0.181344,46.000000,10.815378,5.730605,0.848087,51.000000,7.653040,0.901961,0.696970,28.727922,27.708006,0.752934,0.964497,1.887301,1.427712,11.401754,0.992593,0.199926,50.000000,10.700322,6.209426,0.814401,55.000000,7.978846,0.909091,0.649351,29.556349,28.221374,0.788903,0.954833,1.723239,1.390342,11.401754,0.880216,0.187984,15890.dcm
9.000000,4.852812,2.889888,0.803349,10.000000,3.385138,0.900000,0.562500,12.485281,12.262406,0.752144,0.982149,1.679239,1.378302,4.472136,0.455833,0.203018,26.000000,7.758388,4.690491,0.796552,29.000000,5.753627,0.896552,0.742857,22.142136,20.233345,0.798083,0.913794,1.654067,1.500568,7.615773,0.638049,0.191170,33.000000,7.632116,6.090730,0.602605,38.000000,6.482045,0.868421,0.673469,24.727922,22.799725,0.797746,0.922023,1.253071,1.474523,8.062258,0.590588,0.175529,34.000000,7.985155,6.034287,0.654932,39.000000,6.579525,0.871795,0.607143,25.556349,23.450006,0.776968,0.917580,1.323297,1.528653,8.246211,0.653520,0.179244,47.000000,9.115076,6.852675,0.659396,50.000000,7.735778,0.940000,0.734375,26.727922,26.035793,0.871297,0.974105,1.330148,1.209547,9.433981,0.559438,0.169384,47.000000,9.115076,6.852675,0.659396,50.000000,7.735778,0.940000,0.734375,26.727922,26.035793,0.871297,0.974105,1.330148,1.209547,9.433981,0.559438,0.169384,15899.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,18.000000,7.397955,4.759514,0.765568,28.000000,4.787307,0.642857,0.428571,25.556349,19.543204,0.592231,0.764710,1.554351,2.887455,7.071068,0.799937,0.259431,27.000000,9.796202,4.757075,0.874179,37.000000,5.863230,0.729730,0.421875,30.384776,23.730025,0.602528,0.780984,2.059291,2.721062,8.944272,1.171022,0.268353,33.000000,10.351157,5.381114,0.854254,43.000000,6.482045,0.767442,0.458333,30.384776,25.672194,0.629213,0.844903,1.923608,2.226324,9.486833,1.184802,0.252720,47.000000,10.038144,8.285705,0.564516,62.000000,7.735778,0.758065,0.522222,42.870058,28.938827,0.705255,0.675036,1.211502,3.111719,10.049876,1.120472,0.221743,59.000000,9.405898,8.400274,0.449886,63.000000,8.667245,0.936508,0.655556,30.384776,29.116972,0.874519,0.958275,1.119713,1.245232,10.198039,0.544519,0.165645,15904.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,15907.dcm
8.000000,4.658474,3.235009,0.719555,10.000000,3.191538,0.800000,0.500000,13.899495,12.128990,0.683362,0.872621,1.440019,1.921756,4.472136,0.512021,0.230469,18.000000,6.344606,4.279471,0.738270,20.000000,4.787307,0.900000,0.600000,18.727922,17.135563,0.770346,0.914974,1.482568,1.550589,6.324555,0.626990,0.194102,25.000000,6.732173,4.972294,0.674158,26.000000,5.641896,0.961538,0.694444,19.313708,19.090833,0.861986,0.988460,1.353937,1.187357,6.708204,0.422956,0.168448,32.000000,7.612894,5.651981,0.669932,35.000000,6.383076,0.914286,0.653061,22.727922,21.896819,0.838683,0.963433,1.346943,1.284575,8.062258,0.478577,0.170380,38.000000,8.280221,6.086123,0.678046,40.000000,6.955796,0.950000,0.678571,24.142136,23.489178,0.865482,0.972954,1.360508,1.220557,8.544004,0.549225,0.169303,55.000000,10.061801,7.262360,0.692127,59.000000,8.368284,0.932203,0.687500,30.384776,28.725246,0.837616,0.945383,1.385473,1.335794,10.816654,0.628598,0.171949,15915.dcm
167.000000,19.595706,12.436020,0.772816,224.000000,14.581872,0.745536,0.521875,75.597980,58.024263,0.623314,0.767537,1.575722,2.723291,23.021729,1.926075,0.200591,210.000000,20.807049,14.135433,0.733807,255.000000,16.351768,0.823529,0.596591,74.526912,61.845930,0.689933,0.829847,1.471978,2.104733,23.259407,1.713118,0.187523,239.000000,22.645225,14.824219,0.755950,287.000000,17.444319,0.832753,0.678977,80.183766,67.422183,0.660697,0.840846,1.527583,2.140746,26.076810,1.926220,0.190873,266.000000,24.120755,15.390628,0.769982,324.000000,18.403307,0.820988,0.642512,82.526912,70.179854,0.678682,0.850387,1.567237,2.037510,26.076810,2.073922,0.191733,291.000000,25.424341,15.915130,0.779839,334.000000,19.248707,0.871257,0.673611,78.870058,71.714945,0.711023,0.909280,1.597495,1.701067,27.294688,2.103209,0.192659,295.000000,25.431887,16.270625,0.768564,343.000000,19.380549,0.860058,0.682870,80.526912,72.794611,0.699574,0.903979,1.563055,1.749243,27.294688,2.124699,0.192552,15924.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,4.000000,3.651484,1.825742,0.866025,5.000000,2.256758,0.800000,0.666667,8.242641,8.064495,0.772886,0.978387,2.000000,1.351646,3.162278,0.397158,0.218750,9.000000,5.458381,2.834296,0.854619,11.000000,3.385138,0.818182,0.562500,14.485281,12.714777,0.699576,0.877772,1.925833,1.855246,5.000000,0.566197,0.244170,11.000000,5.357817,3.274262,0.791539,13.000000,3.742410,0.846154,0.687500,15.071068,13.300563,0.781380,0.882523,1.636344,1.643181,5.000000,0.532630,0.208866,11.000000,5.357817,3.274262,0.791539,13.000000,3.742410,0.846154,0.687500,15.071068,13.300563,0.781380,0.882523,1.636344,1.643181,5.000000,0.532630,0.208866,16021.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.000000,3.306559,2.129163,0.765092,5.000000,2.523133,1.000000,0.833333,8.242641,8.242641,0.924799,1.000000,1.552986,1.081317,3.162278,0.318655,0.160000,67.000000,14.264206,9.936810,0.717435,111.000000,9.236182,0.603604,0.429487,70.769553,41.149710,0.497223,0.581461,1.435492,5.948511,14.317821,1.744145,0.279423,107.000000,14.697235,10.479728,0.701123,123.000000,11.672045,0.869919,0.685897,58.526912,43.369394,0.714870,0.741016,1.402444,2.547520,15.811388,1.151128,0.188766,16044.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,13.000000,8.962705,3.814393,0.904918,23.000000,4.068429,0.565217,0.406250,23.313708,19.228010,0.441860,0.824751,2.349707,3.327128,8.062258,0.863830,0.443332,15.000000,9.144682,3.690424,0.914953,23.000000,4.370194,0.652174,0.468750,22.727922,19.406155,0.500521,0.853846,2.477949,2.740428,8.062258,0.834702,0.394074,34.000000,9.024076,5.703230,0.774967,40.000000,6.579525,0.850000,0.629630,28.970563,23.851028,0.751060,0.823285,1.582275,1.964378,9.219544,0.978578,0.204585,68.000000,13.889833,7.923866,0.821312,99.000000,9.304853,0.686869,0.475524,49.455844,37.981358,0.592349,0.767985,1.752911,2.862309,14.212670,1.467925,0.232581,75.000000,15.567811,7.796881,0.865544,107.000000,9.772050,0.700935,0.524476,57.112698,39.838834,0.593824,0.697548,1.996672,3.460941,15.620499,1.658178,0.250401,16054.dcm
2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,7.000000,5.138532,2.376953,0.886581,9.000000,2.985411,0.777778,0.466667,12.485281,11.877054,0.623577,0.951284,2.161815,1.772102,5.000000,0.659322,0.262391,7.000000,5.138532,2.376953,0.886581,9.000000,2.985411,0.777778,0.466667,12.485281,11.877054,0.623577,0.951284,2.161815,1.772102,5.000000,0.659322,0.262391,17.000000,7.215130,3.473019,0.876527,20.000000,4.652426,0.850000,0.607143,18.727922,17.498474,0.697684,0.934352,2.077481,1.641801,7.280110,0.800318,0.225931,16062.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.000000,2.581989,1.763834,0.730297,3.000000,1.954410,1.000000,0.750000,6.242641,6.242641,0.967374,1.000000,1.463850,1.033726,2.236068,0.158166,0.148148,23.000000,9.495358,3.694133,0.921218,27.000000,5.411516,0.851852,0.479167,24.384776,21.552301,0.622229,0.883842,2.570389,2.057311,8.944272,1.126364,0.274842,23.000000,9.495358,3.694133,0.921218,27.000000,5.411516,0.851852,0.479167,24.384776,21.552301,0.622229,0.883842,2.570389,2.057311,8.944272,1.126364,0.274842,46.000000,9.183122,6.993413,0.648105,53.000000,7.653040,0.867925,0.718750,29.556349,27.211753,0.780647,0.920674,1.313110,1.511242,10.000000,0.682059,0.177406,58.000000,11.486729,7.536275,0.754687,72.000000,8.593480,0.805556,0.585859,37.213203,31.311033,0.743435,0.841396,1.524192,1.900012,11.704700,1.066113,0.200510,16070.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,4.000000,3.435909,1.691507,0.870424,4.000000,2.256758,1.000000,0.666667,7.656854,7.656854,0.857372,1.000000,2.031270,1.166355,3.162278,0.356822,0.187500,16074.dcm
4.000000,3.435909,1.691507,0.870424,4.000000,2.256758,1.000000,0.666667,7.656854,7.656854,0.857372,1.000000,2.031270,1.166355,3.162278,0.356822,0.187500,10.000000,4.239497,3.425395,0.589221,10.000000,3.568248,1.000000,0.625000,12.485281,12.128990,0.854202,0.971463,1.237666,1.240472,4.123106,0.373218,0.169000,10.000000,4.239497,3.425395,0.589221,10.000000,3.568248,1.000000,0.625000,12.485281,12.128990,0.854202,0.971463,1.237666,1.240472,4.123106,0.373218,0.169000,21.000000,8.803564,3.983325,0.891781,28.000000,5.170883,0.750000,0.525000,24.970563,20.568433,0.623773,0.823707,2.210104,2.362803,8.246211,1.010907,0.269949,33.000000,9.175111,7.115283,0.631350,50.000000,6.482045,0.660000,0.458333,39.455844,25.942786,0.616156,0.657514,1.289493,3.754040,9.219544,1.058407,0.250271,35.000000,9.178263,7.438677,0.585785,52.000000,6.675581,0.673077,0.486111,40.041631,26.528573,0.624957,0.662525,1.233857,3.645403,9.219544,1.090129,0.244478,16083.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,4.000000,4.618802,1.154701,0.968246,4.000000,2.256758,1.000000,1.000000,8.828427,8.828427,0.644916,1.000000,4.000000,1.550589,4.000000,0.577350,0.312500,16092.dcm
7.000000,4.651537,2.278845,0.871772,8.000000,2.985411,0.875000,0.583333,11.071068,10.892922,0.741343,0.983909,2.041182,1.393385,4.472136,0.536180,0.215743,10.000000,5.161435,2.776014,0.843048,11.000000,3.568248,0.909091,0.666667,13.071068,12.892922,0.755974,0.986371,1.859297,1.359603,5.385165,0.511876,0.198000,19.000000,9.968804,3.136573,0.949211,26.000000,4.918491,0.730769,0.395833,23.899495,21.857647,0.499754,0.914565,3.178247,2.392291,9.433981,1.237120,0.350488,20.000000,9.972516,3.171055,0.948098,27.000000,5.046265,0.740741,0.416667,23.899495,21.896819,0.524177,0.916204,3.144858,2.272676,9.433981,1.205996,0.333875,37.000000,9.830751,8.015393,0.578984,55.000000,6.863663,0.672727,0.513889,39.556349,28.557901,0.570110,0.721955,1.226484,3.365277,9.433981,1.209634,0.267269,42.000000,9.444969,8.747338,0.377187,56.000000,7.312733,0.750000,0.583333,39.556349,28.705481,0.640515,0.725686,1.079754,2.964649,9.433981,1.180880,0.242644,16104.dcm
11.000000,5.673462,3.721611,0.754788,15.000000,3.742410,0.733333,0.550000,16.727922,14.848192,0.626982,0.887629,1.524464,2.024331,5.385165,0.734155,0.246431,18.000000,6.695215,4.678690,0.715306,23.000000,4.787307,0.782609,0.500000,20.727922,18.576849,0.655448,0.896223,1.431002,1.899456,6.708204,0.767228,0.222394,30.000000,10.031023,4.521643,0.892642,36.000000,6.180387,0.833333,0.535714,27.556349,23.489178,0.683275,0.852405,2.218447,2.014245,9.433981,1.089752,0.246667,35.000000,9.486907,5.393794,0.822648,43.000000,6.675581,0.813953,0.625000,28.142136,24.556396,0.729371,0.872585,1.758856,1.800679,9.433981,0.929789,0.207907,44.000000,10.179556,6.024908,0.806038,49.000000,7.484821,0.897959,0.611111,28.142136,26.948122,0.761387,0.957572,1.689579,1.432358,10.295630,0.919495,0.194966,45.000000,10.452350,6.014528,0.817856,51.000000,7.569398,0.882353,0.625000,28.727922,27.355763,0.755657,0.952236,1.737850,1.459439,10.816654,0.948558,0.198277,16112.dcm
1.000000,1.154701,1.154701,0.000000,1.000000,1.128379,1.000000,1.000000,3.544908,3.544908,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,2.000000,2.309401,1.154701,0.866025,2.000000,1.595769,1.000000,1.000000,6.077400,6.077400,0.680463,1.000000,2.000000,1.469589,2.000000,0.000000,0.125000,16115.dcm
6.000000,5.514176,1.836202,0.942928,7.000000,2.763953,0.857143,0.600000,11.656854,11.404918,0.579665,0.978387,3.003033,1.802194,5.000000,0.692827,0.324074,15.000000,10.014302,2.250528,0.974421,19.000000,4.370194,0.789474,0.555556,21.071068,20.475986,0.449585,0.971758,4.449757,2.355440,9.219544,1.297988,0.427852,28.000000,12.118965,3.248455,0.963406,32.000000,5.970821,0.875000,0.636364,26.485281,25.851028,0.526517,0.976053,3.730686,1.993615,11.401754,1.436500,0.345435,32.000000,12.885505,3.983064,0.951026,42.000000,6.383076,0.761905,0.666667,30.727922,28.670046,0.489219,0.933029,3.235073,2.348046,12.041595,1.532173,0.350067,43.000000,14.870569,5.192155,0.937064,63.000000,7.399277,0.682540,0.472527,37.798990,33.152391,0.491642,0.877071,2.864046,2.644126,13.601471,1.752196,0.356723,61.000000,17.958458,6.111853,0.940305,99.000000,8.812923,0.616162,0.358824,54.870058,41.419087,0.446826,0.754858,2.938300,3.927635,18.027756,2.083724,0.365978,16138.dcm
