fgMaxorg1,fgMinorg1,fgStdevorg1,fgMeanorg1,fgMedianorg1,bgMaxorg1,bgMinorg1,bgStdevorg1,bgMeanorg1,bgMedianorg1,sumIntensityorg1,ImageName
824.000000,102.000000,238.728940,396.937500,355.000000,488.000000,88.000000,123.537579,188.250000,125.000000,16041.000000,12440.dcm
824.000000,89.000000,255.783310,368.395349,267.000000,665.000000,82.000000,220.677047,220.769231,115.000000,12971.000000,12447.dcm
722.000000,111.000000,159.335612,429.500000,408.500000,587.000000,108.000000,164.077102,267.250000,207.000000,15691.000000,12452.dcm
836.000000,85.000000,251.727270,349.185185,211.000000,641.000000,82.000000,226.691114,268.888889,173.000000,7008.000000,12459.dcm
783.000000,103.000000,214.177234,417.228571,395.000000,442.000000,89.000000,105.348219,174.642857,131.500000,12158.000000,12465.dcm
722.000000,188.000000,150.195196,459.555556,448.500000,557.000000,111.000000,158.459517,286.050000,220.000000,10823.000000,12467.dcm
824.000000,111.000000,246.145554,440.243243,410.000000,488.000000,94.000000,168.645486,187.400000,123.000000,15352.000000,12472.dcm
836.000000,104.000000,253.314245,376.240000,311.000000,185.000000,78.000000,33.984756,104.818182,89.000000,8253.000000,12476.dcm
997.000000,154.000000,259.508341,489.744681,430.500000,365.000000,134.000000,46.759364,210.315789,207.500000,38044.000000,1248.dcm
1072.000000,184.000000,231.820764,771.338041,835.000000,801.000000,83.000000,122.685477,297.047712,261.000000,364678.000000,12486.dcm
1145.000000,92.000000,222.368189,500.127434,468.000000,1081.000000,171.000000,236.665071,415.683636,313.000000,168259.000000,12499.dcm
1072.000000,183.000000,197.507422,827.824340,876.000000,857.000000,155.000000,148.863114,360.638142,315.000000,573534.000000,12507.dcm
997.000000,154.000000,259.424959,515.000000,453.000000,377.000000,141.000000,60.928866,229.080000,225.000000,38048.000000,1251.dcm
1145.000000,92.000000,239.394546,520.213974,506.500000,1057.000000,181.000000,187.880007,442.725225,403.500000,139973.000000,12513.dcm
1110.000000,227.000000,249.531493,771.042359,819.000000,809.000000,129.000000,100.989129,295.840116,273.500000,724797.000000,12519.dcm
1026.000000,266.000000,238.430439,626.596774,598.500000,613.000000,239.000000,79.478970,339.347826,316.000000,93132.000000,1253.dcm
1145.000000,92.000000,229.491634,496.305503,467.000000,1064.000000,171.000000,239.073764,472.983871,391.500000,173578.000000,12531.dcm
1072.000000,184.000000,231.893347,771.464656,835.000000,801.000000,83.000000,122.952729,297.269758,261.000000,363404.000000,12541.dcm
1145.000000,92.000000,239.654832,520.260394,507.000000,1057.000000,181.000000,187.494251,442.977578,404.000000,138975.000000,12553.dcm
987.000000,130.000000,308.045392,531.000000,471.000000,161.000000,132.000000,10.221360,142.142857,139.000000,28741.000000,12557.dcm
987.000000,142.000000,290.051663,517.512821,481.500000,632.000000,130.000000,127.579731,233.843750,169.000000,32883.000000,12561.dcm
987.000000,219.000000,231.829574,687.545455,740.500000,746.000000,160.000000,186.397831,394.833333,395.000000,25514.000000,12567.dcm
987.000000,142.000000,284.988119,556.796875,585.500000,816.000000,130.000000,260.846307,306.562500,154.000000,30730.000000,12572.dcm
827.000000,46.000000,204.120034,443.246914,431.000000,625.000000,68.000000,140.695184,315.843137,274.000000,19795.000000,12576.dcm
827.000000,74.000000,194.407816,468.902778,458.000000,625.000000,46.000000,164.471828,310.131579,246.500000,21976.000000,12579.dcm
827.000000,57.000000,211.735767,427.126582,409.000000,650.000000,125.000000,114.713764,261.380952,236.000000,28254.000000,12584.dcm
1404.000000,102.000000,339.772033,648.674419,622.000000,984.000000,0.000000,279.233061,317.550000,269.500000,21542.000000,12587.dcm
1102.000000,217.000000,259.761511,812.202985,928.500000,622.000000,120.000000,103.725108,276.655172,238.000000,463946.000000,126.dcm
1274.000000,61.000000,314.561281,704.509459,779.000000,1204.000000,0.000000,251.607209,355.006466,265.000000,356614.000000,12617.dcm
1026.000000,323.000000,206.792845,728.279070,739.000000,679.000000,254.000000,110.116365,398.149254,358.000000,67272.000000,1263.dcm
851.000000,38.000000,196.490489,403.585253,382.000000,745.000000,34.000000,129.478984,207.152000,171.000000,61684.000000,12647.dcm
851.000000,102.000000,168.224349,551.413793,569.000000,753.000000,57.000000,181.249555,327.884211,277.000000,16824.000000,12652.dcm
1026.000000,321.000000,215.266144,704.758865,704.000000,636.000000,262.000000,83.248110,350.781818,323.000000,80078.000000,1270.dcm
1014.000000,237.000000,254.237217,663.906977,769.000000,703.000000,266.000000,171.337731,473.272727,474.000000,23342.000000,1275.dcm
1026.000000,323.000000,200.297756,750.533898,761.000000,641.000000,262.000000,102.182583,398.736842,362.000000,73411.000000,1281.dcm
851.000000,154.000000,160.238285,541.518519,545.500000,739.000000,57.000000,150.452406,263.327586,232.500000,27938.000000,12837.dcm
1127.000000,140.000000,310.324736,849.670190,1029.000000,1057.000000,129.000000,235.311372,368.980892,283.000000,343964.000000,1286.dcm
1073.000000,64.000000,292.428699,656.578947,734.000000,857.000000,32.000000,211.041193,352.897959,347.000000,45083.000000,1290.dcm
1073.000000,196.000000,228.356232,773.200000,848.000000,982.000000,64.000000,257.501648,462.512821,429.000000,32220.000000,1291.dcm
1718.000000,58.000000,285.173025,1025.654321,1033.000000,1286.000000,154.000000,371.386527,767.043478,901.000000,65436.000000,12919.dcm
1117.000000,36.000000,361.616112,639.296296,721.500000,495.000000,0.000000,144.324797,190.666667,168.500000,31090.000000,12925.dcm
1075.000000,14.000000,347.066283,535.703704,520.000000,386.000000,0.000000,118.236622,134.611111,96.500000,26505.000000,12927.dcm
1178.000000,43.000000,360.149437,545.867925,562.000000,1082.000000,0.000000,334.858188,304.315789,133.000000,23149.000000,12928.dcm
1193.000000,5.000000,365.688168,584.372093,575.500000,951.000000,0.000000,209.766389,181.657143,115.000000,43898.000000,12931.dcm
1018.000000,46.000000,261.057278,505.568182,489.000000,995.000000,0.000000,286.345349,257.750000,120.000000,19152.000000,12933.dcm
1193.000000,5.000000,375.775055,587.362500,581.500000,890.000000,0.000000,231.320972,237.500000,140.000000,34639.000000,12937.dcm
1127.000000,179.000000,255.121457,906.042411,1039.000000,1071.000000,129.000000,242.561079,373.657895,293.000000,334912.000000,1294.dcm
1178.000000,43.000000,359.814465,590.844828,614.000000,1060.000000,0.000000,267.081673,259.343750,183.000000,25970.000000,12940.dcm
1117.000000,21.000000,368.059208,584.271186,621.000000,994.000000,0.000000,277.599812,282.318182,191.500000,28261.000000,12942.dcm
1075.000000,14.000000,335.455344,532.762712,461.000000,605.000000,0.000000,176.338163,197.047619,137.000000,27295.000000,12947.dcm
1018.000000,46.000000,261.057278,505.568182,489.000000,995.000000,0.000000,286.345349,257.750000,120.000000,19152.000000,12948.dcm
1178.000000,43.000000,349.071203,611.142857,627.000000,558.000000,0.000000,106.261383,150.592593,133.000000,34436.000000,12951.dcm
1117.000000,21.000000,368.059208,584.271186,621.000000,994.000000,0.000000,277.599812,282.318182,191.500000,28261.000000,12953.dcm
1193.000000,5.000000,368.554391,609.792683,706.000000,646.000000,0.000000,155.177586,186.720000,133.000000,40667.000000,12960.dcm
1117.000000,21.000000,364.293794,575.409091,618.500000,528.000000,0.000000,139.764996,187.441176,137.500000,31604.000000,12962.dcm
1178.000000,43.000000,362.580227,506.164557,416.000000,948.000000,0.000000,185.936076,189.975610,140.000000,32198.000000,12967.dcm
1717.000000,5.000000,384.642881,540.575000,462.000000,2044.000000,0.000000,348.268146,204.922222,132.000000,46426.000000,12970.dcm
1146.000000,24.000000,349.900354,695.045455,827.500000,668.000000,0.000000,125.267475,170.875000,140.000000,87645.000000,12974.dcm
1146.000000,55.000000,282.324661,838.558140,952.500000,1084.000000,0.000000,322.023883,379.171429,292.000000,58845.000000,12983.dcm
1146.000000,24.000000,369.501876,715.592920,893.000000,881.000000,0.000000,212.555053,244.933333,169.500000,73514.000000,12989.dcm
1146.000000,24.000000,343.499327,731.327586,865.000000,956.000000,0.000000,230.917313,296.660377,205.000000,69111.000000,12995.dcm
1245.000000,259.000000,203.995832,994.979631,1089.000000,1040.000000,82.000000,182.170026,342.581240,287.000000,821303.000000,13.dcm
1127.000000,179.000000,236.382197,926.141593,1042.500000,860.000000,140.000000,134.132078,323.554688,293.000000,377201.000000,1300.dcm
1171.000000,140.000000,237.280349,873.495017,964.000000,1090.000000,41.000000,307.574584,363.057269,207.000000,180508.000000,13011.dcm
1129.000000,238.000000,251.326842,801.433962,868.000000,1033.000000,53.000000,283.599911,411.960784,337.000000,42932.000000,13033.dcm
1171.000000,140.000000,226.484066,884.322485,965.000000,1005.000000,41.000000,250.158244,311.104895,201.000000,209925.000000,13045.dcm
1171.000000,256.000000,194.991920,934.101449,992.000000,1151.000000,100.000000,327.455282,743.355556,847.000000,159908.000000,13059.dcm
1129.000000,151.000000,263.175517,809.988372,888.500000,1100.000000,100.000000,345.709714,502.659091,418.000000,47542.000000,13064.dcm
959.000000,109.000000,253.840687,532.435897,545.000000,283.000000,88.000000,75.184957,183.444444,141.000000,19114.000000,13069.dcm
1127.000000,179.000000,292.938810,859.030612,1016.000000,1001.000000,93.000000,220.010196,336.003937,255.000000,335580.000000,1307.dcm
1171.000000,41.000000,284.826211,833.009772,957.000000,1090.000000,42.000000,335.562897,409.588832,243.000000,175045.000000,13082.dcm
380.000000,39.000000,95.626768,214.979592,212.000000,300.000000,54.000000,70.348148,143.809524,123.000000,7514.000000,13095.dcm
944.000000,120.000000,245.776531,601.373626,658.000000,711.000000,39.000000,170.423447,271.268293,261.000000,43603.000000,13101.dcm
1103.000000,125.000000,283.400134,552.641026,531.000000,883.000000,101.000000,226.610217,346.000000,268.000000,28228.000000,13106.dcm
1103.000000,160.000000,266.933185,588.530120,589.000000,585.000000,101.000000,118.919603,240.421053,213.000000,39712.000000,13112.dcm
944.000000,174.000000,223.586285,648.653846,721.500000,683.000000,56.000000,170.198319,356.125000,340.500000,39199.000000,13117.dcm
944.000000,307.000000,170.602519,708.805970,742.000000,804.000000,62.000000,207.285558,373.560976,332.000000,32174.000000,13121.dcm
1103.000000,108.000000,269.483108,526.745455,487.500000,955.000000,96.000000,226.319905,319.909091,230.000000,36828.000000,13125.dcm
-59.000000,-832.000000,214.688137,-515.176829,-540.500000,-54.000000,-882.000000,177.325876,-738.175824,-795.000000,34630.000000,13129.dcm
406.000000,-940.000000,360.588088,-455.395161,-550.000000,-704.000000,-940.000000,65.632448,-823.866667,-824.000000,19395.000000,13133.dcm
189.000000,-821.000000,281.638114,-471.267606,-545.000000,-565.000000,-826.000000,89.870928,-727.684211,-763.000000,19634.000000,13136.dcm
560.000000,-839.000000,412.986660,-286.107914,-379.000000,-494.000000,-918.000000,103.787407,-746.508772,-755.000000,2782.000000,13139.dcm
1073.000000,64.000000,297.133141,509.244186,421.500000,623.000000,32.000000,110.765475,171.835294,146.000000,58378.000000,1314.dcm
145.000000,-846.000000,279.449362,-319.189655,-298.500000,0.000000,-819.000000,201.751716,-581.869565,-658.000000,5130.000000,13142.dcm
-59.000000,-796.000000,202.825403,-468.305344,-472.500000,-117.000000,-882.000000,129.069344,-734.540268,-782.500000,96197.000000,13144.dcm
145.000000,-846.000000,286.235144,-364.173913,-321.000000,0.000000,-798.000000,186.607418,-640.142857,-707.000000,11685.000000,13147.dcm
560.000000,-764.000000,393.526863,-95.528736,-65.000000,-115.000000,-890.000000,220.852410,-609.029412,-695.000000,12396.000000,13150.dcm
406.000000,-869.000000,354.937117,-279.837838,-277.500000,-305.000000,-928.000000,176.471711,-698.230769,-738.000000,2554.000000,13152.dcm
560.000000,-764.000000,393.526863,-95.528736,-65.000000,-115.000000,-890.000000,220.852410,-609.029412,-695.000000,12396.000000,13154.dcm
189.000000,-786.000000,298.283398,-360.452381,-378.000000,-262.000000,-821.000000,182.652330,-647.214286,-714.500000,6078.000000,13157.dcm
406.000000,-928.000000,363.761103,-355.239130,-403.500000,-529.000000,-940.000000,113.484575,-769.034483,-773.000000,10380.000000,13159.dcm
-59.000000,-814.000000,201.055752,-432.457547,-433.000000,-131.000000,-864.000000,125.228000,-744.423077,-790.500000,63159.000000,13162.dcm
145.000000,-846.000000,277.194126,-344.696970,-314.500000,0.000000,-819.000000,212.163504,-609.733333,-674.000000,13604.000000,13166.dcm
560.000000,-696.000000,373.791403,-55.246914,-40.000000,-115.000000,-863.000000,232.878366,-588.000000,-704.000000,6697.000000,13169.dcm
849.000000,158.000000,226.824948,477.166667,468.000000,539.000000,192.000000,115.831561,271.214286,223.000000,16244.000000,1317.dcm
406.000000,-869.000000,345.764889,-222.951613,-177.500000,-305.000000,-928.000000,200.482009,-654.722222,-683.500000,2038.000000,13172.dcm
-59.000000,-778.000000,198.527828,-435.151111,-440.000000,-91.000000,-864.000000,129.790964,-736.182090,-780.000000,148712.000000,13175.dcm
729.000000,101.000000,105.597504,304.884547,285.000000,583.000000,87.000000,46.688405,161.949379,152.000000,173739.000000,13183.dcm
1051.000000,155.000000,307.374371,600.403509,565.500000,452.000000,130.000000,76.083892,207.000000,169.500000,62236.000000,13194.dcm
1087.000000,131.000000,298.964880,694.264781,771.000000,559.000000,77.000000,99.883861,187.063492,146.000000,211144.000000,13198.dcm
446.000000,103.000000,107.762566,245.844444,214.000000,319.000000,92.000000,65.148083,128.454545,107.000000,9650.000000,13204.dcm
1061.000000,302.000000,175.782772,833.468278,868.000000,784.000000,150.000000,144.644818,350.104089,325.000000,181700.000000,13206.dcm
1051.000000,189.000000,288.619305,697.797619,774.000000,663.000000,154.000000,151.993689,300.807692,243.500000,50794.000000,13209.dcm
2825.000000,217.000000,701.012489,1013.076923,854.000000,1032.000000,183.000000,276.729260,471.600000,331.000000,54060.000000,1321.dcm
1087.000000,244.000000,218.846325,838.598456,919.000000,881.000000,86.000000,204.231005,280.110204,184.000000,148570.000000,13213.dcm
1089.000000,228.000000,252.106180,729.463470,761.500000,808.000000,105.000000,114.137144,234.659204,194.000000,225172.000000,13220.dcm
1051.000000,179.000000,290.960295,677.560440,741.000000,481.000000,154.000000,99.386363,250.736842,204.000000,56894.000000,13223.dcm
1087.000000,192.000000,243.379354,796.551839,881.000000,731.000000,79.000000,160.513118,240.870849,179.000000,172893.000000,13227.dcm
1089.000000,230.000000,238.801845,758.496241,797.000000,1004.000000,105.000000,154.619375,265.344928,195.000000,211096.000000,13231.dcm
1051.000000,189.000000,303.537144,711.462687,793.000000,964.000000,154.000000,269.166544,406.086957,293.000000,38328.000000,13234.dcm
1087.000000,106.000000,300.815170,729.928144,841.500000,761.000000,77.000000,162.211798,224.825203,145.500000,188489.000000,13238.dcm
1094.000000,150.000000,170.462777,1001.802548,1052.000000,1064.000000,87.000000,353.971974,406.675573,187.000000,208017.000000,13244.dcm
1189.000000,265.000000,309.329372,718.785714,642.500000,1028.000000,189.000000,232.559772,439.380952,361.000000,20962.000000,1325.dcm
1094.000000,127.000000,245.402685,937.867971,1045.000000,935.000000,87.000000,240.135083,262.375000,145.000000,352103.000000,13252.dcm
1012.000000,159.000000,275.703598,642.185841,696.000000,878.000000,112.000000,164.695571,265.186047,207.000000,61164.000000,13257.dcm
1094.000000,149.000000,196.130999,974.534392,1047.000000,996.000000,87.000000,256.741483,278.875000,148.000000,332678.000000,13263.dcm
1094.000000,99.000000,321.212511,850.612033,1040.000000,907.000000,87.000000,142.651062,172.833333,127.000000,380959.000000,13271.dcm
1473.000000,253.000000,302.090314,871.561224,925.000000,1481.000000,196.000000,502.027647,761.382353,415.000000,59526.000000,13277.dcm
1197.000000,306.000000,211.120073,834.169014,905.000000,1463.000000,253.000000,455.252747,731.724138,485.000000,38006.000000,13281.dcm
1150.000000,256.000000,220.113599,660.408163,620.000000,964.000000,176.000000,207.414006,448.645161,427.000000,18452.000000,13283.dcm
1463.000000,306.000000,247.499591,881.481013,928.000000,1473.000000,177.000000,467.799026,730.214286,457.500000,38968.000000,13286.dcm
1409.000000,467.000000,188.992833,910.935484,948.500000,1463.000000,306.000000,377.733886,595.222222,429.500000,45764.000000,13290.dcm
1038.000000,132.000000,271.808485,554.510417,553.500000,575.000000,69.000000,81.228586,138.702128,117.000000,46714.000000,13292.dcm
2939.000000,1.000000,871.023907,986.352941,734.000000,2541.000000,34.000000,678.646306,615.466667,316.500000,82144.000000,13295.dcm
2939.000000,1.000000,845.740907,1087.323810,870.000000,846.000000,1.000000,245.080454,223.812500,125.500000,110588.000000,13298.dcm
2939.000000,1.000000,845.740907,1087.323810,870.000000,846.000000,1.000000,245.080454,223.812500,125.500000,110588.000000,13301.dcm
366.000000,98.000000,72.568957,255.914894,267.000000,304.000000,76.000000,66.302069,151.633333,130.500000,7479.000000,13304.dcm
2026.000000,295.000000,465.647213,859.351852,659.500000,1128.000000,263.000000,302.551675,552.888889,416.000000,36453.000000,1331.dcm
366.000000,39.000000,88.317668,206.965517,204.000000,279.000000,76.000000,52.348211,144.909091,137.000000,13224.000000,13311.dcm
366.000000,39.000000,89.230172,215.766234,218.000000,279.000000,76.000000,51.398799,145.645161,135.000000,12099.000000,13315.dcm
1578.000000,415.000000,334.582436,840.256410,794.000000,1442.000000,378.000000,329.964400,675.625000,554.500000,16555.000000,1332.dcm
520.000000,139.000000,92.907603,304.402597,284.000000,432.000000,149.000000,82.695379,251.230769,246.000000,20173.000000,13322.dcm
1097.000000,44.000000,343.929032,595.417582,639.000000,1053.000000,0.000000,296.966954,286.317073,196.000000,42444.000000,13325.dcm
1139.000000,29.000000,252.314711,497.038462,490.000000,923.000000,0.000000,173.557793,238.207547,204.500000,52884.000000,13328.dcm
1097.000000,44.000000,330.994551,594.339450,552.000000,873.000000,0.000000,186.344421,190.382353,145.000000,58310.000000,13332.dcm
2429.000000,1.000000,652.107402,806.961039,610.000000,970.000000,0.000000,270.528343,178.818182,52.000000,58202.000000,13336.dcm
1097.000000,44.000000,323.807960,630.656566,669.000000,873.000000,0.000000,173.515429,200.477273,168.000000,53614.000000,13340.dcm
1139.000000,12.000000,252.126747,388.559113,327.500000,550.000000,0.000000,102.646990,141.571429,140.000000,129016.000000,13346.dcm
2429.000000,53.000000,660.953562,1078.816327,1036.000000,970.000000,0.000000,280.417164,221.357143,154.000000,49763.000000,13349.dcm
1139.000000,17.000000,247.357435,507.522822,497.000000,604.000000,0.000000,129.751956,196.837607,183.500000,76253.000000,13355.dcm
1097.000000,44.000000,322.819629,638.134021,673.000000,873.000000,0.000000,170.355260,203.413043,174.000000,52542.000000,13359.dcm
2429.000000,53.000000,667.923493,1079.234043,1036.000000,1542.000000,0.000000,426.385541,327.312500,162.500000,45487.000000,13363.dcm
-842.000000,-956.000000,21.009040,-885.895397,-885.000000,-478.000000,-934.000000,65.416766,-856.871287,-869.000000,125185.000000,13366.dcm
1086.000000,-899.000000,632.658741,-11.402116,-169.000000,-343.000000,-907.000000,135.109894,-734.656716,-748.000000,47067.000000,13368.dcm
1086.000000,-810.000000,580.107024,325.353982,461.000000,135.000000,-847.000000,314.948222,-445.870968,-496.000000,50587.000000,13370.dcm
1086.000000,-881.000000,622.718702,139.644295,126.000000,-159.000000,-886.000000,198.960511,-642.617021,-691.000000,51010.000000,13374.dcm
1112.000000,123.000000,318.398117,495.148148,440.500000,544.000000,114.000000,110.539036,231.416667,193.500000,45145.000000,13378.dcm
1060.000000,159.000000,377.437007,683.925926,901.000000,921.000000,132.000000,256.468201,363.944444,227.000000,48847.000000,1338.dcm
878.000000,100.000000,238.530577,428.835821,400.000000,465.000000,86.000000,110.846313,225.217391,174.000000,23552.000000,13381.dcm
1125.000000,25.000000,354.413291,542.896907,524.000000,694.000000,135.000000,139.613283,339.885714,292.000000,40765.000000,13382.dcm
1101.000000,119.000000,329.514595,581.230769,541.000000,1735.000000,117.000000,521.572760,801.100000,956.500000,28404.000000,13385.dcm
1115.000000,110.000000,341.117940,610.421320,579.000000,1171.000000,109.000000,288.184354,336.682927,222.000000,106449.000000,13388.dcm
757.000000,88.000000,209.284575,377.883721,355.000000,675.000000,52.000000,190.532587,249.000000,134.000000,27020.000000,13390.dcm
800.000000,117.000000,186.728982,453.661972,430.000000,395.000000,94.000000,72.411965,221.352941,222.000000,28447.000000,13392.dcm
599.000000,40.000000,125.963083,279.008547,284.000000,267.000000,12.000000,69.943573,123.923077,123.000000,24589.000000,13394.dcm
800.000000,178.000000,188.557549,468.952381,448.000000,477.000000,94.000000,101.937065,224.629630,198.000000,23479.000000,13396.dcm
1115.000000,185.000000,290.233584,764.325397,839.500000,690.000000,115.000000,170.304013,309.875000,235.000000,78952.000000,13398.dcm
1102.000000,129.000000,316.717386,674.576799,684.000000,730.000000,105.000000,103.629272,242.054575,212.000000,477231.000000,134.dcm
1101.000000,120.000000,314.311064,653.913386,705.000000,1860.000000,96.000000,668.506595,866.811594,1134.000000,23237.000000,13401.dcm
1125.000000,35.000000,313.693407,667.902778,703.000000,741.000000,39.000000,177.068805,332.148148,281.000000,39121.000000,13404.dcm
1112.000000,132.000000,304.097901,608.500000,639.000000,580.000000,133.000000,149.626650,264.043478,186.000000,40173.000000,13405.dcm
1115.000000,180.000000,301.091970,735.397059,777.500000,690.000000,115.000000,163.736965,297.389831,240.000000,82468.000000,13409.dcm
1101.000000,130.000000,297.433533,702.765432,754.000000,1735.000000,119.000000,512.223709,781.525000,892.000000,25663.000000,13412.dcm
1125.000000,35.000000,314.483899,642.049383,683.000000,628.000000,99.000000,121.333932,320.333333,287.000000,43357.000000,13415.dcm
878.000000,100.000000,234.869454,464.982456,460.000000,513.000000,86.000000,122.260430,260.391304,237.000000,20515.000000,13417.dcm
1112.000000,132.000000,303.327589,614.175676,639.000000,652.000000,133.000000,165.117130,274.800000,186.000000,38579.000000,13419.dcm
1112.000000,141.000000,292.618506,631.958333,659.500000,637.000000,133.000000,150.587259,305.821429,273.500000,36938.000000,13423.dcm
599.000000,51.000000,131.157243,303.578313,315.000000,346.000000,12.000000,79.917779,128.500000,118.000000,20314.000000,13428.dcm
1060.000000,159.000000,341.385213,724.059524,895.500000,1030.000000,132.000000,257.754382,322.891892,201.000000,48874.000000,1343.dcm
1125.000000,71.000000,308.366903,650.448718,688.500000,738.000000,35.000000,171.513814,330.666667,282.000000,40815.000000,13431.dcm
1101.000000,130.000000,306.561340,674.833333,719.000000,1735.000000,119.000000,467.953194,634.372093,367.000000,25359.000000,13434.dcm
1115.000000,185.000000,281.743480,777.829268,845.000000,705.000000,130.000000,145.607661,285.666667,223.000000,82818.000000,13437.dcm
739.000000,12.000000,210.891850,376.215686,339.000000,617.000000,17.000000,184.746738,264.428571,242.000000,13634.000000,13441.dcm
1155.000000,6.000000,389.354959,709.537190,931.000000,632.000000,0.000000,142.253572,178.553191,141.000000,77462.000000,13446.dcm
1151.000000,4.000000,362.676373,581.339623,677.000000,1218.000000,0.000000,447.599784,380.300000,120.000000,27008.000000,13452.dcm
1155.000000,6.000000,382.051350,728.634783,968.000000,902.000000,0.000000,185.101182,197.226415,141.000000,73340.000000,13458.dcm
1092.000000,62.000000,353.190684,528.297297,479.000000,606.000000,15.000000,176.651439,225.789474,160.000000,15257.000000,13462.dcm
1847.000000,143.000000,531.338804,826.315789,823.500000,889.000000,83.000000,195.477336,221.277778,142.500000,27417.000000,13466.dcm
2026.000000,345.000000,512.049413,1094.083333,1077.000000,1498.000000,321.000000,403.039659,830.166667,850.000000,21277.000000,1347.dcm
993.000000,43.000000,320.038227,524.820513,505.000000,791.000000,82.000000,212.877329,274.411765,174.000000,15803.000000,13472.dcm
1218.000000,4.000000,337.893101,594.000000,628.000000,605.000000,0.000000,148.466403,211.474227,158.000000,55519.000000,13475.dcm
2178.000000,49.000000,724.409546,927.095238,856.000000,1795.000000,1.000000,547.629811,410.533333,189.000000,13311.000000,13477.dcm
2919.000000,84.000000,880.757792,1525.882353,1287.500000,2431.000000,112.000000,707.439233,1205.625000,1077.500000,42235.000000,13481.dcm
2826.000000,33.000000,914.115179,848.195652,384.500000,693.000000,63.000000,170.683057,294.000000,234.500000,33725.000000,13486.dcm
1155.000000,81.000000,322.167094,855.609195,1022.000000,931.000000,0.000000,279.276972,297.242424,152.000000,64629.000000,13492.dcm
1218.000000,4.000000,324.544902,612.387097,629.500000,677.000000,0.000000,165.587800,208.718310,154.000000,61117.000000,13496.dcm
1155.000000,6.000000,394.815078,676.618321,845.000000,542.000000,0.000000,111.751575,151.594595,132.000000,83028.000000,13501.dcm
2919.000000,66.000000,875.743220,1319.829787,1086.000000,1948.000000,19.000000,558.841406,687.125000,808.000000,51038.000000,13507.dcm
1847.000000,128.000000,533.975019,699.632653,490.000000,448.000000,62.000000,120.680511,182.357143,136.500000,31729.000000,13511.dcm
1578.000000,308.000000,318.807767,787.968421,766.000000,1674.000000,412.000000,357.839889,969.224490,1019.000000,27365.000000,1352.dcm
1218.000000,4.000000,353.187229,622.274194,683.000000,1190.000000,0.000000,390.790413,430.964286,307.000000,26514.000000,13521.dcm
2178.000000,34.000000,704.892779,681.441176,297.000000,1456.000000,1.000000,505.855552,428.875000,229.000000,19738.000000,13524.dcm
1227.000000,-928.000000,653.613525,373.839827,442.000000,0.000000,-1007.000000,160.381152,-804.295238,-869.000000,170808.000000,13530.dcm
41.000000,-542.000000,140.368045,-114.343750,-59.500000,26.000000,-634.000000,181.804955,-180.425926,-132.500000,4893.000000,13533.dcm
41.000000,-580.000000,138.459821,-98.206897,-36.000000,26.000000,-634.000000,186.852799,-247.293578,-213.000000,15563.000000,13535.dcm
1227.000000,-849.000000,593.544185,608.568750,888.000000,819.000000,-1001.000000,452.406331,-576.643750,-804.500000,189634.000000,13539.dcm
1227.000000,-962.000000,719.285764,354.253521,515.000000,989.000000,-1019.000000,442.906225,-669.548387,-869.000000,137724.000000,13543.dcm
41.000000,-542.000000,140.368045,-114.343750,-59.500000,26.000000,-634.000000,181.804955,-180.425926,-132.500000,4893.000000,13546.dcm
1227.000000,-907.000000,680.318552,334.243697,404.000000,0.000000,-1053.000000,207.897160,-798.227941,-890.500000,188109.000000,13549.dcm
1189.000000,265.000000,304.771194,740.255814,667.000000,713.000000,213.000000,155.736752,405.538462,361.000000,26559.000000,1355.dcm
41.000000,-605.000000,158.912853,-135.917647,-82.000000,26.000000,-634.000000,198.523221,-277.109091,-243.000000,7865.000000,13553.dcm
1154.000000,162.000000,318.602196,750.881579,859.500000,897.000000,220.000000,211.998883,509.500000,484.000000,46877.000000,13558.dcm
781.000000,125.000000,204.130092,451.361111,400.000000,626.000000,205.000000,149.275000,336.769231,255.000000,11871.000000,13567.dcm
535.000000,153.000000,115.448537,317.730769,312.500000,354.000000,141.000000,90.129536,227.000000,206.500000,7353.000000,13578.dcm
2825.000000,217.000000,654.334540,915.178571,770.000000,702.000000,116.000000,128.689636,297.756757,275.000000,65858.000000,1359.dcm
1115.000000,238.000000,255.856022,778.256881,820.000000,954.000000,186.000000,201.288715,434.694915,346.000000,59183.000000,13590.dcm
1154.000000,162.000000,313.857286,807.418182,964.000000,301.000000,301.000000,0.000000,301.000000,301.000000,44107.000000,13603.dcm
1115.000000,208.000000,262.060052,765.893805,812.000000,954.000000,186.000000,204.680398,438.608696,346.000000,56282.000000,13612.dcm
1154.000000,162.000000,313.824831,668.955752,679.000000,979.000000,147.000000,195.507250,386.942029,336.000000,48893.000000,13624.dcm
781.000000,187.000000,201.240478,440.388889,367.000000,626.000000,125.000000,160.204434,317.250000,255.000000,9509.000000,13633.dcm
1060.000000,159.000000,358.863111,675.980392,809.000000,691.000000,132.000000,154.055471,253.166667,186.000000,64393.000000,1364.dcm
535.000000,154.000000,109.147166,303.843750,259.000000,354.000000,141.000000,60.079207,216.200000,209.000000,7561.000000,13642.dcm
1115.000000,226.000000,271.542918,767.121212,789.000000,989.000000,186.000000,245.121504,496.772727,420.000000,54087.000000,13654.dcm
1154.000000,162.000000,263.329296,779.344444,832.500000,851.000000,167.000000,157.492817,363.111111,314.500000,50533.000000,13670.dcm
