gabormean_0_0rg1,gaborSD_0_0rg1,gabormean_0_1rg1,gaborSD_0_1rg1,gabormean_0_2rg1,gaborSD_0_2rg1,gabormean_1_0rg1,gaborSD_1_0rg1,gabormean_1_1rg1,gaborSD_1_1rg1,gabormean_1_2rg1,gaborSD_1_2rg1,gabormean_2_0rg1,gaborSD_2_0rg1,gabormean_2_1rg1,gaborSD_2_1rg1,gabormean_2_2rg1,gaborSD_2_2rg1,gabormean_3_0rg1,gaborSD_3_0rg1,gabormean_3_1rg1,gaborSD_3_1rg1,gabormean_3_2rg1,gaborSD_3_2rg1,gabormean_0_0rg2,gaborSD_0_0rg2,gabormean_0_1rg2,gaborSD_0_1rg2,gabormean_0_2rg2,gaborSD_0_2rg2,gabormean_1_0rg2,gaborSD_1_0rg2,gabormean_1_1rg2,gaborSD_1_1rg2,gabormean_1_2rg2,gaborSD_1_2rg2,gabormean_2_0rg2,gaborSD_2_0rg2,gabormean_2_1rg2,gaborSD_2_1rg2,gabormean_2_2rg2,gaborSD_2_2rg2,gabormean_3_0rg2,gaborSD_3_0rg2,gabormean_3_1rg2,gaborSD_3_1rg2,gabormean_3_2rg2,gaborSD_3_2rg2,gabormean_0_0rg3,gaborSD_0_0rg3,gabormean_0_1rg3,gaborSD_0_1rg3,gabormean_0_2rg3,gaborSD_0_2rg3,gabormean_1_0rg3,gaborSD_1_0rg3,gabormean_1_1rg3,gaborSD_1_1rg3,gabormean_1_2rg3,gaborSD_1_2rg3,gabormean_2_0rg3,gaborSD_2_0rg3,gabormean_2_1rg3,gaborSD_2_1rg3,gabormean_2_2rg3,gaborSD_2_2rg3,gabormean_3_0rg3,gaborSD_3_0rg3,gabormean_3_1rg3,gaborSD_3_1rg3,gabormean_3_2rg3,gaborSD_3_2rg3,gabormean_0_0rg4,gaborSD_0_0rg4,gabormean_0_1rg4,gaborSD_0_1rg4,gabormean_0_2rg4,gaborSD_0_2rg4,gabormean_1_0rg4,gaborSD_1_0rg4,gabormean_1_1rg4,gaborSD_1_1rg4,gabormean_1_2rg4,gaborSD_1_2rg4,gabormean_2_0rg4,gaborSD_2_0rg4,gabormean_2_1rg4,gaborSD_2_1rg4,gabormean_2_2rg4,gaborSD_2_2rg4,gabormean_3_0rg4,gaborSD_3_0rg4,gabormean_3_1rg4,gaborSD_3_1rg4,gabormean_3_2rg4,gaborSD_3_2rg4,gabormean_0_0rg5,gaborSD_0_0rg5,gabormean_0_1rg5,gaborSD_0_1rg5,gabormean_0_2rg5,gaborSD_0_2rg5,gabormean_1_0rg5,gaborSD_1_0rg5,gabormean_1_1rg5,gaborSD_1_1rg5,gabormean_1_2rg5,gaborSD_1_2rg5,gabormean_2_0rg5,gaborSD_2_0rg5,gabormean_2_1rg5,gaborSD_2_1rg5,gabormean_2_2rg5,gaborSD_2_2rg5,gabormean_3_0rg5,gaborSD_3_0rg5,gabormean_3_1rg5,gaborSD_3_1rg5,gabormean_3_2rg5,gaborSD_3_2rg5,gabormean_0_0rg6,gaborSD_0_0rg6,gabormean_0_1rg6,gaborSD_0_1rg6,gabormean_0_2rg6,gaborSD_0_2rg6,gabormean_1_0rg6,gaborSD_1_0rg6,gabormean_1_1rg6,gaborSD_1_1rg6,gabormean_1_2rg6,gaborSD_1_2rg6,gabormean_2_0rg6,gaborSD_2_0rg6,gabormean_2_1rg6,gaborSD_2_1rg6,gabormean_2_2rg6,gaborSD_2_2rg6,gabormean_3_0rg6,gaborSD_3_0rg6,gabormean_3_1rg6,gaborSD_3_1rg6,gabormean_3_2rg6,gaborSD_3_2rg6,ImageName
41.000000,0.000000,17.000000,0.000000,178.000000,0.000000,11.000000,0.000000,106.000000,0.000000,26.000000,0.000000,123.000000,0.000000,24.000000,0.000000,182.000000,0.000000,0.000000,0.000000,93.000000,0.000000,52.000000,0.000000,41.000000,0.000000,17.000000,0.000000,178.000000,0.000000,11.000000,0.000000,106.000000,0.000000,26.000000,0.000000,123.000000,0.000000,24.000000,0.000000,182.000000,0.000000,0.000000,0.000000,93.000000,0.000000,52.000000,0.000000,41.000000,0.000000,17.000000,0.000000,178.000000,0.000000,11.000000,0.000000,106.000000,0.000000,26.000000,0.000000,123.000000,0.000000,24.000000,0.000000,182.000000,0.000000,0.000000,0.000000,93.000000,0.000000,52.000000,0.000000,41.000000,0.000000,17.000000,0.000000,178.000000,0.000000,11.000000,0.000000,106.000000,0.000000,26.000000,0.000000,123.000000,0.000000,24.000000,0.000000,182.000000,0.000000,0.000000,0.000000,93.000000,0.000000,52.000000,0.000000,41.000000,21.529050,33.800000,17.369514,168.200000,23.784449,25.000000,22.682592,131.600000,29.305290,26.800000,18.912959,79.800000,45.663990,33.400000,9.939819,185.000000,11.661904,75.200000,51.178120,147.000000,84.222918,44.200000,19.740821,89.941176,84.719737,86.352941,84.794561,158.647059,29.310709,77.941176,46.542280,183.764706,41.979950,45.529412,26.275268,69.352941,44.236497,50.529412,33.457282,169.588235,24.917511,109.470588,45.373612,142.647059,71.926995,40.470588,28.337514,24598.dcm
49.777778,15.674643,14.222222,5.651942,223.777778,11.233630,6.333333,4.769696,50.666667,30.195198,8.333333,5.147815,37.666667,14.958275,2.444444,2.006932,224.333333,8.396428,15.555556,6.064468,67.666667,51.963930,5.777778,4.603742,57.533333,19.430707,12.866667,7.160074,215.933333,14.791246,8.800000,5.608667,66.333333,39.922544,9.733333,6.485882,36.333333,12.239670,2.533333,1.846490,214.933333,14.310170,16.933333,8.463929,86.466667,52.772919,7.933333,6.933013,57.533333,19.430707,12.866667,7.160074,215.933333,14.791246,8.800000,5.608667,66.333333,39.922544,9.733333,6.485882,36.333333,12.239670,2.533333,1.846490,214.933333,14.310170,16.933333,8.463929,86.466667,52.772919,7.933333,6.933013,56.750000,19.031553,13.000000,6.937819,214.437500,15.491799,8.437500,5.609144,67.500000,38.850139,9.125000,6.721855,39.375000,16.966143,3.000000,2.581989,213.250000,15.377473,16.375000,8.476438,84.000000,51.929439,7.625000,6.810531,52.950000,18.813419,12.050000,6.715849,208.350000,19.934828,9.300000,7.262738,71.150000,37.411334,9.800000,8.654783,44.150000,20.770108,3.550000,3.136794,207.400000,18.233572,18.100000,10.963576,93.450000,56.923286,9.400000,9.121403,52.952381,18.337056,11.619048,6.837223,207.714286,19.647246,10.047619,7.864326,69.333333,37.402317,10.714286,9.418826,42.619048,21.425397,3.714286,3.148696,206.904762,17.916207,18.952381,11.377505,98.619048,60.327006,9.809524,9.086358,24610.dcm
36.285714,18.967294,11.071429,14.933001,213.928571,14.472596,56.285714,24.310266,127.642857,50.031693,54.500000,23.355941,57.071429,21.138606,13.857143,7.813766,217.000000,14.754400,66.714286,28.848220,43.071429,11.658370,50.285714,21.563604,35.901961,25.337131,14.588235,29.914663,195.980392,22.166182,58.882353,26.823607,114.333333,49.712641,51.588235,20.834756,46.470588,20.236949,11.529412,7.066408,195.607843,24.363972,88.941176,53.305314,79.549020,57.021159,60.490196,25.985667,43.046875,45.795761,24.531250,52.323769,187.281250,29.771867,58.125000,26.253042,112.734375,49.171628,49.546875,20.822706,45.671875,19.864665,11.281250,6.933857,187.078125,30.559494,93.828125,51.949779,84.437500,58.169941,62.328125,24.804668,43.724138,40.433894,20.643678,45.575640,185.620690,31.201610,59.402299,24.576629,123.425287,56.448913,50.160920,20.653213,42.954023,20.069014,12.137931,9.739840,185.126437,30.893216,105.505747,60.122331,95.321839,64.249422,63.827586,26.717822,45.747475,45.121456,24.676768,51.291649,180.959596,33.007704,58.989899,26.310739,121.595960,55.454324,48.808081,21.371675,40.989899,20.033897,11.626263,9.391253,180.505051,32.689440,101.929293,58.389133,92.373737,62.760085,61.979798,27.116897,45.107914,46.518454,27.705036,52.564171,163.719424,41.097627,56.712230,26.680407,115.316547,53.904779,46.244604,21.280678,39.870504,22.162063,16.446043,25.213917,163.510791,40.634170,98.820144,54.751779,93.028777,59.906684,62.158273,28.645575,24651.dcm
24.000000,0.000000,4.000000,0.000000,186.000000,0.000000,36.000000,0.000000,149.000000,0.000000,14.000000,0.000000,41.000000,0.000000,1.000000,0.000000,199.000000,0.000000,21.000000,0.000000,130.000000,0.000000,21.000000,0.000000,24.000000,0.000000,4.000000,0.000000,186.000000,0.000000,36.000000,0.000000,149.000000,0.000000,14.000000,0.000000,41.000000,0.000000,1.000000,0.000000,199.000000,0.000000,21.000000,0.000000,130.000000,0.000000,21.000000,0.000000,15.777778,8.120618,20.000000,20.862646,183.666667,9.313968,45.000000,20.994047,132.222222,15.746252,34.444444,24.156320,23.333333,12.031209,22.444444,23.574940,195.777778,10.709549,32.111111,17.737280,134.111111,27.052932,31.777778,22.038476,15.777778,8.120618,20.000000,20.862646,183.666667,9.313968,45.000000,20.994047,132.222222,15.746252,34.444444,24.156320,23.333333,12.031209,22.444444,23.574940,195.777778,10.709549,32.111111,17.737280,134.111111,27.052932,31.777778,22.038476,15.777778,8.120618,20.000000,20.862646,183.666667,9.313968,45.000000,20.994047,132.222222,15.746252,34.444444,24.156320,23.333333,12.031209,22.444444,23.574940,195.777778,10.709549,32.111111,17.737280,134.111111,27.052932,31.777778,22.038476,33.250000,42.300064,40.833333,46.295166,175.500000,16.973241,39.000000,23.541067,134.416667,22.301481,33.833333,21.036044,25.833333,16.089711,18.333333,21.491365,185.916667,20.083726,31.583333,15.270044,124.166667,29.284912,30.750000,20.082217,24659.dcm
56.140351,69.537394,53.500000,70.642093,64.964912,73.219869,83.263158,86.316771,77.140351,77.473361,81.526316,82.032393,79.614035,80.352818,59.043860,67.844876,77.885965,81.682827,66.333333,70.011588,71.719298,78.362162,66.035088,69.966987,49.214286,65.906058,44.807143,66.430024,56.521429,69.888757,78.342857,82.899243,70.214286,75.375872,75.228571,78.104371,71.414286,77.462638,53.235714,64.437311,69.785714,78.536413,58.150000,66.887850,63.642857,75.233265,57.350000,66.700223,50.161074,67.943743,44.953020,66.640355,56.953020,71.380152,77.885906,83.702944,70.798658,78.025202,73.026846,77.245830,70.610738,77.634775,51.583893,63.465260,69.026846,78.656106,56.939597,66.215172,63.798658,76.347975,55.785235,65.707127,49.406452,67.439121,44.025806,65.852250,55.748387,70.725975,77.303226,82.924655,69.903226,77.522663,72.109677,76.316205,69.232258,76.974344,50.038710,62.741677,67.716129,77.966089,55.748387,65.680414,62.638710,75.783773,54.400000,65.074942,47.957055,66.591379,42.331288,64.685665,53.852761,69.899508,76.736196,81.608508,68.564417,76.836048,71.466258,75.046758,67.331288,75.920284,49.386503,61.792197,65.644172,76.874652,53.944785,64.859987,60.601227,74.855543,52.595092,64.214690,47.029762,66.057897,41.404762,64.047909,52.702381,69.359392,75.214286,81.332624,67.184524,76.475399,69.839286,74.726193,66.005952,75.572347,48.000000,61.383549,64.386905,76.486540,52.720238,64.417884,59.517857,74.459487,51.232143,63.769324,24671.dcm
20.000000,2.000000,5.000000,2.000000,187.666667,15.373137,132.000000,17.776389,185.000000,45.210618,66.666667,25.579940,10.666667,0.577350,9.000000,7.937254,169.000000,11.532563,31.333333,23.028967,38.000000,29.546573,29.000000,17.521415,14.184211,9.494964,8.973684,8.483647,176.026316,31.372640,66.421053,36.136103,79.763158,50.981944,77.789474,38.709701,55.000000,81.061538,56.578947,84.292807,178.368421,29.851362,58.631579,30.568860,74.210526,34.324491,66.631579,36.034834,25.254902,38.276804,20.313725,39.611862,175.568627,36.881570,69.843137,39.529924,69.470588,48.686488,84.117647,44.408399,49.764706,76.334157,50.411765,79.354944,175.941176,37.121105,61.588235,32.533783,78.392157,38.803133,71.647059,40.495839,31.825397,42.633297,26.555556,44.095124,175.015873,38.448328,70.095238,39.316628,67.031746,46.324580,86.746032,48.693898,45.111111,69.946549,44.777778,72.842615,173.349206,37.724450,66.936508,38.414074,79.952381,39.952564,75.000000,46.828789,31.825397,42.633297,26.555556,44.095124,175.015873,38.448328,70.095238,39.316628,67.031746,46.324580,86.746032,48.693898,45.111111,69.946549,44.777778,72.842615,173.349206,37.724450,66.936508,38.414074,79.952381,39.952564,75.000000,46.828789,31.415385,42.033429,26.276923,43.444472,173.769231,38.530738,69.584615,38.809991,66.676923,45.721339,86.415385,48.590088,44.738462,68.997119,44.276923,71.825854,172.292308,37.728356,68.553846,39.121218,81.169231,41.026123,76.153846,46.678498,24685.dcm
15.375000,9.085900,46.750000,9.617692,173.750000,4.097037,64.250000,30.871855,49.250000,30.429074,109.750000,77.230175,49.750000,16.688319,15.000000,9.870591,170.125000,5.303301,83.125000,35.040538,65.125000,16.225531,83.875000,45.394894,31.697674,18.669475,23.465116,19.105408,176.418605,16.198519,81.162791,37.413348,72.976744,50.608906,128.348837,60.969893,38.116279,19.176138,18.465116,11.048268,167.697674,17.639964,73.837209,28.122123,63.558140,24.298052,88.651163,39.377830,36.915789,20.092162,29.589474,26.370718,166.736842,22.658994,78.242105,37.741764,65.410526,41.054840,113.842105,60.470023,29.989474,17.843584,15.105263,11.095786,157.663158,22.048115,77.378947,34.629092,64.842105,30.254705,89.821053,35.394728,45.568966,27.252902,29.218391,23.894965,158.362069,38.532187,93.114943,47.396355,79.672414,54.602946,129.919540,60.404938,52.649425,52.091272,34.752874,53.620610,153.310345,37.171781,79.413793,38.241868,62.890805,31.250889,84.701149,39.307772,48.628141,32.476914,33.452261,32.960437,152.256281,40.784475,96.763819,49.401156,80.633166,53.377076,128.889447,60.056689,53.698492,53.990829,35.603015,55.561306,147.422111,39.220340,77.708543,38.605561,61.522613,32.982521,82.241206,39.496351,56.839729,42.082757,43.530474,43.920031,113.083521,52.841176,94.029345,51.672056,65.074492,53.636757,114.866817,58.185675,54.690745,51.824334,38.943567,52.780764,108.413093,52.209190,64.772009,43.385204,61.020316,39.800544,71.593679,42.150959,24717.dcm
198.000000,0.000000,103.000000,0.000000,198.000000,0.000000,214.000000,0.000000,73.000000,0.000000,239.000000,0.000000,28.000000,0.000000,19.000000,0.000000,186.000000,0.000000,60.000000,0.000000,223.000000,0.000000,71.000000,0.000000,206.000000,11.313708,110.000000,9.899495,198.000000,0.000000,192.000000,31.112698,56.000000,24.041631,217.500000,30.405592,18.000000,14.142136,13.000000,8.485281,187.000000,1.414214,81.500000,30.405592,210.500000,17.677670,81.500000,14.849242,206.000000,11.313708,110.000000,9.899495,198.000000,0.000000,192.000000,31.112698,56.000000,24.041631,217.500000,30.405592,18.000000,14.142136,13.000000,8.485281,187.000000,1.414214,81.500000,30.405592,210.500000,17.677670,81.500000,14.849242,206.000000,11.313708,110.000000,9.899495,198.000000,0.000000,192.000000,31.112698,56.000000,24.041631,217.500000,30.405592,18.000000,14.142136,13.000000,8.485281,187.000000,1.414214,81.500000,30.405592,210.500000,17.677670,81.500000,14.849242,206.000000,11.313708,110.000000,9.899495,198.000000,0.000000,192.000000,31.112698,56.000000,24.041631,217.500000,30.405592,18.000000,14.142136,13.000000,8.485281,187.000000,1.414214,81.500000,30.405592,210.500000,17.677670,81.500000,14.849242,112.933333,57.840256,66.600000,37.669237,183.333333,20.412415,190.466667,33.945054,89.466667,60.916649,168.133333,49.592434,40.133333,26.856408,25.266667,16.696735,170.666667,16.689033,81.666667,35.507880,210.066667,32.698769,66.666667,43.430843,24731.dcm
8.437500,5.773142,6.062500,4.373690,171.312500,32.923586,25.312500,16.656205,31.000000,16.468151,32.250000,15.876608,19.562500,29.999931,17.125000,25.822148,167.125000,28.961756,24.625000,13.139635,40.875000,16.835973,27.812500,16.092312,10.880952,9.885201,8.047619,6.970154,153.523810,33.675813,27.904762,17.334316,44.380952,34.817260,30.500000,18.664235,49.690476,62.991478,50.523810,62.600646,151.642857,30.908063,25.214286,13.326181,38.976190,19.721832,27.357143,15.320672,10.770833,9.338184,8.208333,6.757056,151.645833,34.158261,27.062500,17.254548,44.895833,34.540288,29.937500,18.718981,53.729167,65.529509,53.833333,65.424744,150.791667,31.150942,26.083333,13.315857,39.229167,19.401952,27.791667,15.635419,12.981481,16.000579,10.203704,13.040401,144.907407,40.184137,28.870370,21.000491,48.296296,39.075944,32.370370,23.967192,59.296296,69.093491,59.185185,68.813687,145.166667,37.141113,27.611111,19.345339,42.444444,23.385745,29.314815,20.013980,29.772152,46.424725,25.784810,45.300895,149.278481,39.915596,31.696203,20.970281,51.025316,37.228323,35.734177,22.405190,46.949367,62.425319,46.594937,62.408193,145.974684,37.949350,35.025316,24.087966,50.050633,29.474413,37.063291,24.544226,32.246914,52.138405,28.432099,51.333941,148.320988,40.034306,31.395062,20.848069,50.666667,37.001351,35.913580,22.247583,48.012346,63.547520,47.703704,63.650107,144.530864,38.586619,34.592593,23.979563,49.728395,29.209593,36.765432,24.321427,24748.dcm
64.000000,0.000000,22.000000,0.000000,198.000000,0.000000,68.000000,0.000000,240.000000,0.000000,104.000000,0.000000,73.000000,0.000000,17.000000,0.000000,200.000000,0.000000,173.000000,0.000000,63.000000,0.000000,129.000000,0.000000,64.000000,0.000000,22.000000,0.000000,198.000000,0.000000,68.000000,0.000000,240.000000,0.000000,104.000000,0.000000,73.000000,0.000000,17.000000,0.000000,200.000000,0.000000,173.000000,0.000000,63.000000,0.000000,129.000000,0.000000,64.000000,0.000000,22.000000,0.000000,198.000000,0.000000,68.000000,0.000000,240.000000,0.000000,104.000000,0.000000,73.000000,0.000000,17.000000,0.000000,200.000000,0.000000,173.000000,0.000000,63.000000,0.000000,129.000000,0.000000,64.000000,0.000000,22.000000,0.000000,198.000000,0.000000,68.000000,0.000000,240.000000,0.000000,104.000000,0.000000,73.000000,0.000000,17.000000,0.000000,200.000000,0.000000,173.000000,0.000000,63.000000,0.000000,129.000000,0.000000,45.500000,28.400201,32.375000,15.665590,209.375000,10.582162,32.250000,19.188910,195.250000,36.923666,67.000000,25.939490,56.750000,18.156069,39.000000,21.889332,210.125000,10.722973,143.000000,37.294197,141.375000,49.338300,122.000000,26.970884,46.500000,29.937899,31.900000,16.495454,204.200000,17.849992,40.400000,26.441550,191.400000,44.194520,80.700000,36.971611,53.700000,20.011386,40.400000,23.838344,207.300000,11.795008,144.300000,45.195993,148.200000,49.467835,127.300000,40.188583,24759.dcm
21.250000,17.950328,13.125000,19.526081,189.000000,21.460928,74.000000,14.813122,79.500000,20.276658,36.250000,16.576662,40.625000,51.466876,31.000000,52.522104,203.750000,13.424391,30.250000,17.677670,79.375000,29.621119,40.625000,17.751760,22.166667,17.134937,15.916667,21.631031,190.666667,17.690950,78.416667,16.806159,69.750000,22.045923,34.333333,14.624595,35.583333,43.529422,26.916667,44.463383,204.166667,11.376478,33.083333,18.062811,83.083333,26.732542,42.666667,18.242475,41.296296,64.096571,37.333333,66.233271,166.851852,33.873865,62.629630,22.574915,74.851852,26.487593,31.629630,14.621239,21.888889,31.254948,13.888889,31.358146,177.037037,34.978545,28.740741,15.812830,87.000000,38.383690,32.592593,16.196532,46.766667,72.256575,42.500000,74.879558,166.066667,33.341424,61.766667,22.404869,71.600000,27.730974,30.633333,14.761281,21.133333,30.026119,12.866667,29.874142,176.233333,35.112316,27.600000,15.482137,87.200000,37.498874,31.200000,16.225565,46.823529,70.750295,42.882353,73.446235,163.852941,32.964749,61.088235,21.679997,71.264706,29.316774,33.470588,19.916850,24.852941,36.658235,16.852941,36.925094,173.882353,34.810974,30.323529,17.518338,90.235294,37.251853,34.235294,21.158935,42.976190,64.534161,38.523810,67.280352,158.690476,34.753128,63.047619,25.746373,70.285714,29.855167,34.023810,19.889313,37.547619,59.662548,30.047619,61.782448,170.142857,34.363602,31.571429,21.739189,96.333333,40.074727,35.428571,26.756483,24818.dcm
114.000000,0.000000,21.000000,0.000000,229.000000,0.000000,68.000000,0.000000,82.000000,0.000000,7.000000,0.000000,3.000000,0.000000,3.000000,0.000000,220.000000,0.000000,74.000000,0.000000,139.000000,0.000000,3.000000,0.000000,92.000000,21.517435,17.666667,3.511885,234.666667,5.131601,110.000000,36.715120,99.666667,15.695010,62.000000,50.408333,16.333333,11.718931,7.666667,9.865766,229.333333,9.018500,51.666667,22.501852,97.000000,38.301436,16.333333,12.220202,92.000000,21.517435,17.666667,3.511885,234.666667,5.131601,110.000000,36.715120,99.666667,15.695010,62.000000,50.408333,16.333333,11.718931,7.666667,9.865766,229.333333,9.018500,51.666667,22.501852,97.000000,38.301436,16.333333,12.220202,92.000000,21.517435,17.666667,3.511885,234.666667,5.131601,110.000000,36.715120,99.666667,15.695010,62.000000,50.408333,16.333333,11.718931,7.666667,9.865766,229.333333,9.018500,51.666667,22.501852,97.000000,38.301436,16.333333,12.220202,85.085714,39.110982,29.085714,32.014125,195.457143,31.825205,111.200000,47.904194,109.485714,51.651759,75.657143,46.441578,35.571429,29.101532,28.485714,36.504127,201.457143,25.339278,66.657143,49.401085,143.885714,51.960829,34.857143,31.194968,88.789474,39.738441,28.157895,31.060992,191.184211,34.076904,111.184211,46.104966,105.789474,51.187603,79.236842,46.493495,38.973684,30.307868,28.342105,35.157773,196.236842,30.567987,68.289474,47.772495,147.500000,51.504789,35.105263,30.277803,24821.dcm
34.066667,14.523216,13.733333,7.391759,212.466667,21.784223,68.400000,27.359511,93.733333,43.389378,58.466667,27.940924,32.800000,20.323104,7.266667,9.910072,223.800000,14.127986,60.266667,39.665506,163.000000,47.566495,57.266667,31.392598,34.700000,14.598417,14.366667,14.935455,207.366667,22.324385,62.533333,25.769179,89.233333,47.848672,51.933333,24.654766,33.200000,21.060504,8.433333,9.912317,215.133333,19.775871,79.466667,43.035457,142.300000,71.213206,67.100000,33.936401,38.764706,21.303092,19.235294,24.586346,204.029412,23.647007,62.470588,24.598886,90.970588,49.035229,52.235294,23.530842,33.264706,22.962827,8.735294,9.378599,210.617647,22.620740,79.735294,41.880283,139.558824,68.867546,69.764706,32.898428,41.347826,23.044129,21.565217,26.942451,194.217391,28.078393,66.478261,26.287081,95.804348,53.015561,55.195652,25.341770,38.565217,30.566250,13.456522,19.360563,200.152174,29.485942,83.782609,43.533850,143.434783,67.126300,76.891304,36.750951,43.020833,25.117163,21.750000,26.398340,191.770833,29.963978,66.104167,25.810471,95.958333,52.549048,55.125000,25.192556,41.458333,33.141193,14.875000,21.112288,197.687500,31.309136,83.770833,42.603686,143.354167,66.638909,75.625000,36.505100,43.020833,25.117163,21.750000,26.398340,191.770833,29.963978,66.104167,25.810471,95.958333,52.549048,55.125000,25.192556,41.458333,33.141193,14.875000,21.112288,197.687500,31.309136,83.770833,42.603686,143.354167,66.638909,75.625000,36.505100,24827.dcm
49.000000,0.000000,2.000000,0.000000,207.000000,0.000000,60.000000,0.000000,183.000000,0.000000,35.000000,0.000000,16.000000,0.000000,0.000000,0.000000,194.000000,0.000000,106.000000,0.000000,78.000000,0.000000,42.000000,0.000000,32.000000,21.377558,13.000000,9.539392,223.000000,14.000000,54.333333,5.507571,110.666667,76.264889,35.333333,14.502873,18.333333,2.081666,3.000000,3.000000,202.666667,7.767453,96.666667,19.731531,61.666667,54.372174,39.666667,13.650397,48.800000,45.367389,38.000000,42.172266,211.400000,23.891421,67.800000,20.129580,99.600000,59.412120,54.000000,27.685736,18.000000,1.870829,5.200000,3.701351,190.400000,20.610677,122.600000,38.869011,126.000000,96.822002,62.200000,32.360470,48.800000,45.367389,38.000000,42.172266,211.400000,23.891421,67.800000,20.129580,99.600000,59.412120,54.000000,27.685736,18.000000,1.870829,5.200000,3.701351,190.400000,20.610677,122.600000,38.869011,126.000000,96.822002,62.200000,32.360470,37.500000,38.366652,31.625000,33.615207,204.750000,20.679527,77.375000,22.690070,97.875000,60.086693,58.125000,28.281430,17.000000,2.563480,5.125000,2.850439,178.875000,22.712096,106.125000,37.184626,144.125000,88.206636,41.500000,37.826672,37.500000,38.366652,31.625000,33.615207,204.750000,20.679527,77.375000,22.690070,97.875000,60.086693,58.125000,28.281430,17.000000,2.563480,5.125000,2.850439,178.875000,22.712096,106.125000,37.184626,144.125000,88.206636,41.500000,37.826672,24837.dcm
23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,23.000000,0.000000,8.000000,0.000000,180.000000,0.000000,75.000000,0.000000,186.000000,0.000000,54.000000,0.000000,43.000000,0.000000,11.000000,0.000000,178.000000,0.000000,84.000000,0.000000,97.000000,0.000000,84.000000,0.000000,24839.dcm
17.882353,12.747780,16.392157,19.597019,191.274510,30.075291,32.647059,32.756571,72.313725,36.017490,35.098039,31.605224,37.882353,62.415590,33.862745,63.634902,181.333333,28.382859,20.294118,21.186122,114.823529,47.608279,23.784314,18.303348,21.777778,24.770392,20.444444,29.754129,185.944444,37.831512,39.407407,47.283376,78.777778,45.921453,42.055556,46.915185,45.259259,68.185979,41.462963,69.590097,176.462963,35.667073,27.555556,42.705957,118.388889,49.775881,31.518519,42.378680,22.642857,24.761722,20.089286,29.293671,185.000000,37.475810,39.000000,46.512168,80.250000,46.192187,41.821429,46.078631,44.839286,67.257112,41.178571,68.488913,175.678571,35.275079,27.142857,41.988929,121.107143,51.539809,31.446429,41.752047,22.241379,24.463586,19.568966,28.924046,183.189655,38.272090,37.913793,46.056138,80.224138,45.806628,41.137931,45.410196,47.500000,70.983381,44.500000,72.533900,174.068966,36.005780,26.758621,41.368396,123.172414,52.756354,30.879310,41.176163,26.312500,29.097469,24.125000,35.853981,178.671875,39.708483,39.406250,49.053168,83.343750,48.707491,42.046875,49.323818,49.703125,72.144625,47.500000,74.067322,169.453125,37.676539,27.281250,40.185865,123.109375,54.842666,31.828125,42.044781,28.852941,31.274550,26.867647,39.459371,177.191176,39.087830,38.823529,47.763391,84.779412,49.362456,41.470588,47.943832,49.558824,71.262680,46.970588,73.525906,167.720588,37.249800,27.000000,39.088495,121.514706,55.254497,31.882353,40.786495,24844.dcm
